Metabolite ID	Standard Gibbs energy of formation (kJ/mol)	Uncertainty corresponding to 95% confidence interval (kJ/mol)	Standard transformed Gibbs energy of formation (kJ/mol)	Minimum transformed Gibbs energy of formation (kJ/mol)	Maximum transformed Gibbs energy of formation (kJ/mol)	Minimum concentration (M)	Maximum concentration (M)
fucfuc132galacglcgal14acglcgalgluside_hs[c]	0.00	0.00	5306.08	5276.39	5294.20	1.00e-05	1.00e-02
fucfuc132galacglcgal14acglcgalgluside_hs[g]	0.00	0.00	4690.33	4660.64	4678.46	1.00e-05	1.00e-02
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[c]	0.00	0.00	6741.33	6711.64	6729.46	1.00e-05	1.00e-02
fucfucfucgalacglc13galacglcgal14acglcgalgluside_hs[g]	0.00	0.00	5959.03	5929.34	5947.15	1.00e-05	1.00e-02
fucfucfucgalacglcgal14acglcgalgluside_hs[c]	0.00	0.00	5741.00	5711.32	5729.13	1.00e-05	1.00e-02
fucfucfucgalacglcgal14acglcgalgluside_hs[g]	0.00	0.00	5074.79	5045.10	5062.91	1.00e-05	1.00e-02
fucfucgalacglcgalgluside_hs[c]	0.00	0.00	4305.75	4276.06	4293.88	1.00e-05	1.00e-02
fucfucgalacglcgalgluside_hs[g]	0.00	0.00	3806.09	3776.40	3794.21	1.00e-05	1.00e-02
fucgal14acglcgalgluside_hs[c]	0.00	0.00	3870.83	3841.14	3858.95	1.00e-05	1.00e-02
fucgal14acglcgalgluside_hs[g]	0.00	0.00	3421.64	3391.95	3409.76	1.00e-05	1.00e-02
fucgalfucgalacglcgalgluside_hs[c]	0.00	0.00	4740.68	4710.99	4728.80	1.00e-05	1.00e-02
fucgalfucgalacglcgalgluside_hs[g]	0.00	0.00	4190.54	4160.85	4178.67	1.00e-05	1.00e-02
fucgalgbside_hs[c]	0.00	0.00	4305.75	4276.06	4293.88	1.00e-05	1.00e-02
fucgalgbside_hs[g]	0.00	0.00	3806.09	3776.40	3794.21	1.00e-05	1.00e-02
4fumacac[c]	-774.62	193949.55	-513.69	-543.38	-525.56	1.00e-05	1.00e-02
fum[m]	-603.27	1.48	-506.78	-536.47	-518.66	1.00e-05	1.00e-02
so4[m]	-746.85	2.91	-746.85	-776.54	-758.72	1.00e-05	1.00e-02
so4[c]	-746.85	2.91	-746.85	-776.54	-758.72	1.00e-05	1.00e-02
tsul[m]	-316.35	445490.13	-317.99	-347.68	-329.87	1.00e-05	1.00e-02
tsul[c]	-316.35	445490.13	-316.69	-346.38	-328.57	1.00e-05	1.00e-02
acngalacglcgalgluside_hs[g]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
fucgalacglc13galacglcgal14acglcgalgluside_hs[g]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
fucfucgalacglc13galacglcgal14acglcgalgluside_hs[g]	0.00	0.00	5574.57	5544.89	5562.70	1.00e-05	1.00e-02
acngal14acglcgalgluside_hs[g]	0.00	0.00	3651.57	3621.88	3639.69	1.00e-05	1.00e-02
fucfucgalacglcgal14acglcgalgluside_hs[g]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
fuc132galacglcgal14acglcgalgluside_hs[g]	-923.99	73034.28	-462.65	-492.34	-474.53	1.00e-05	1.00e-02
ksii_core4_pre1[g]	-3397.02	963153.86	-1322.12	-1351.81	-1333.99	1.00e-05	1.00e-02
ksii_core4_pre6[g]	-7057.92	2111813.13	-3138.33	-3168.01	-3150.20	1.00e-05	1.00e-02
ksii_core4_pre9[g]	-8721.16	2576741.20	-3994.03	-4023.72	-4005.91	1.00e-05	1.00e-02
ksii_core4_pre10[g]	-9399.28	2587994.69	-4288.19	-4317.88	-4300.07	1.00e-05	1.00e-02
ksii_core2_pre1[g]	-3869.33	1016109.42	-1679.17	-1708.86	-1691.04	1.00e-05	1.00e-02
ksii_core2_pre6[g]	-7188.58	1703017.10	-3346.08	-3375.77	-3357.96	1.00e-05	1.00e-02
ksii_core2_pre9[g]	-8851.82	2139643.68	-4201.67	-4231.36	-4213.55	1.00e-05	1.00e-02
ksii_core2_pre10[g]	-9529.94	2149954.55	-4495.99	-4525.68	-4507.87	1.00e-05	1.00e-02
glyc3p[c]	-1336.44	1.31	-1032.50	-1062.18	-1044.37	1.00e-05	1.00e-02
glu5sa[m]	-391.35	196501.41	42.50	12.81	30.63	1.00e-05	1.00e-02
1pyr5c[m]	-203.98	8.82	85.45	55.76	73.57	1.00e-05	1.00e-02
glu5p[m]	-1476.81	262073.07	-1091.06	-1120.75	-1102.94	1.00e-05	1.00e-02
6pgl[r]	-1754.96	1.38	-1363.85	-1393.54	-1375.73	1.00e-05	1.00e-02
g6p[c]	-1764.76	0.79	-1286.61	-1316.30	-1298.49	1.00e-05	1.00e-02
gudac[c]	-297.44	352112.15	7.01	-22.68	-4.86	1.00e-05	1.00e-02
gacpail_hs[c]	0.00	0.00	2522.56	2492.87	2510.69	1.00e-05	1.00e-02
gacpail_hs[r]	0.00	0.00	2522.56	2492.87	2510.69	1.00e-05	1.00e-02
paps[g]	-1893.92	184380.14	-1473.54	-1503.23	-1485.42	1.00e-05	1.00e-02
pap[g]	-1868.99	4.10	-1448.61	-1478.30	-1460.48	1.00e-05	1.00e-02
sgalside_hs[g]	0.00	0.00	1729.30	1699.61	1717.42	1.00e-05	1.00e-02
galside_hs[g]	0.00	0.00	1768.49	1738.80	1756.61	1.00e-05	1.00e-02
galacglcgalgbside_hs[c]	0.00	0.00	4871.16	4841.47	4859.28	1.00e-05	1.00e-02
gal[l]	-856.88	83098.00	-456.10	-485.79	-467.97	1.00e-05	1.00e-02
ksi_deg26[l]	0.00	0.00	5966.44	5936.75	5954.56	1.00e-05	1.00e-02
ksi_deg27[l]	0.00	0.00	5632.45	5602.77	5620.58	1.00e-05	1.00e-02
ksi_deg29[l]	0.00	0.00	5236.86	5207.17	5224.98	1.00e-05	1.00e-02
ksi_deg30[l]	0.00	0.00	4902.88	4873.19	4891.00	1.00e-05	1.00e-02
ksi_deg32[l]	0.00	0.00	4505.80	4476.11	4493.92	1.00e-05	1.00e-02
ksi_deg33[l]	0.00	0.00	4171.82	4142.13	4159.94	1.00e-05	1.00e-02
ksi_deg35[l]	0.00	0.00	3773.26	3743.57	3761.38	1.00e-05	1.00e-02
ksi_deg36[l]	0.00	0.00	3439.28	3409.59	3427.40	1.00e-05	1.00e-02
ksi_deg38[l]	0.00	0.00	3039.24	3009.55	3027.36	1.00e-05	1.00e-02
ksi_deg39[l]	0.00	0.00	2705.26	2675.57	2693.38	1.00e-05	1.00e-02
ksi_deg40[l]	0.00	0.00	2271.08	2241.39	2259.20	1.00e-05	1.00e-02
ksi_deg41[l]	0.00	0.00	1937.10	1907.41	1925.22	1.00e-05	1.00e-02
ksii_core2_deg2[l]	0.00	0.00	3804.44	3774.75	3792.56	1.00e-05	1.00e-02
ksii_core2_deg3[l]	0.00	0.00	3136.47	3106.78	3124.60	1.00e-05	1.00e-02
ksii_core2_deg5[l]	0.00	0.00	2737.91	2708.23	2726.04	1.00e-05	1.00e-02
ksii_core2_deg6[l]	0.00	0.00	2403.93	2374.24	2392.06	1.00e-05	1.00e-02
ksii_core2_deg8[l]	0.00	0.00	2003.89	1974.21	1992.02	1.00e-05	1.00e-02
ksii_core2_deg9[l]	0.00	0.00	1669.91	1640.22	1658.04	1.00e-05	1.00e-02
core6[l]	0.00	0.00	901.75	872.06	889.88	1.00e-05	1.00e-02
l2n2m2mn[l]	0.00	0.00	3039.24	3009.55	3027.36	1.00e-05	1.00e-02
ksii_core4_deg2[l]	0.00	0.00	4238.61	4208.92	4226.74	1.00e-05	1.00e-02
ksii_core4_deg3[l]	0.00	0.00	3570.65	3540.96	3558.77	1.00e-05	1.00e-02
ksi_deg5[l]	0.00	0.00	11800.18	11770.49	11788.30	1.00e-05	1.00e-02
ksi_deg6[l]	0.00	0.00	11132.21	11102.52	11120.34	1.00e-05	1.00e-02
ksi_deg8[l]	0.00	0.00	10312.81	10283.12	10300.93	1.00e-05	1.00e-02
ksi_deg9[l]	0.00	0.00	9978.82	9949.13	9966.95	1.00e-05	1.00e-02
ksi_deg11[l]	0.00	0.00	9592.11	9562.42	9580.24	1.00e-05	1.00e-02
ksi_deg12[l]	0.00	0.00	9258.13	9228.44	9246.26	1.00e-05	1.00e-02
ksi_deg14[l]	0.00	0.00	8869.94	8840.25	8858.06	1.00e-05	1.00e-02
ksi_deg15[l]	0.00	0.00	8535.96	8506.27	8524.08	1.00e-05	1.00e-02
ksi_deg17[l]	0.00	0.00	8146.29	8116.60	8134.41	1.00e-05	1.00e-02
ksi_deg18[l]	0.00	0.00	7812.30	7782.61	7800.43	1.00e-05	1.00e-02
ksi_deg20[l]	0.00	0.00	7421.15	7391.46	7409.27	1.00e-05	1.00e-02
ksi_deg21[l]	0.00	0.00	7087.17	7057.48	7075.29	1.00e-05	1.00e-02
ksi_deg23[l]	0.00	0.00	6694.53	6664.84	6682.66	1.00e-05	1.00e-02
ksi_deg24[l]	0.00	0.00	6360.55	6330.86	6348.68	1.00e-05	1.00e-02
galfuc12gal14acglcgalgluside_hs[c]	0.00	0.00	4305.75	4276.06	4293.88	1.00e-05	1.00e-02
galfucgalacglcgal14acglcgalgluside_hs[c]	0.00	0.00	5306.08	5276.39	5294.20	1.00e-05	1.00e-02
galgalfucfucgalacglcgalacglcgal14acglcgalgluside_hs[c]	0.00	0.00	7176.26	7146.57	7164.38	1.00e-05	1.00e-02
galgalgalthcrm_hs[c]	0.00	0.00	4175.28	4145.59	4163.40	1.00e-05	1.00e-02
galgluside_hs[l]	-779.07	479840.40	2324.09	2294.40	2312.21	1.00e-05	1.00e-02
gm3_hs[g]	0.00	0.00	2767.32	2737.64	2755.45	1.00e-05	1.00e-02
gd3_hs[g]	0.00	0.00	3380.23	3350.54	3368.35	1.00e-05	1.00e-02
gt3_hs[g]	0.00	0.00	3991.65	3961.96	3979.78	1.00e-05	1.00e-02
cs_hs_linkage[g]	0.00	0.00	1383.29	1353.60	1371.42	1.00e-05	1.00e-02
cs_pre[g]	0.00	0.00	1883.08	1853.39	1871.21	1.00e-05	1.00e-02
cs_a_b_pre2[g]	0.00	0.00	2064.20	2034.51	2052.33	1.00e-05	1.00e-02
cs_a_b_pre3[g]	0.00	0.00	2563.99	2534.30	2552.12	1.00e-05	1.00e-02
cs_c_pre2[g]	0.00	0.00	2064.20	2034.51	2052.33	1.00e-05	1.00e-02
cs_c_pre3[g]	0.00	0.00	2563.99	2534.30	2552.12	1.00e-05	1.00e-02
cs_d_pre3[g]	0.00	0.00	2019.09	1989.40	2007.22	1.00e-05	1.00e-02
cs_d_pre4[g]	0.00	0.00	2518.88	2489.19	2507.01	1.00e-05	1.00e-02
cs_e_pre3[g]	0.00	0.00	1972.50	1942.81	1960.63	1.00e-05	1.00e-02
cs_e_pre4[g]	0.00	0.00	2472.29	2442.60	2460.42	1.00e-05	1.00e-02
Ser_Thr[g]	0.00	0.00	38.45	8.76	26.57	1.00e-05	1.00e-02
gal[c]	-856.88	83098.00	-334.97	-364.66	-346.84	1.00e-05	1.00e-02
galt[c]	-904.60	64933.81	-295.70	-325.39	-307.58	1.00e-05	1.00e-02
galside_hs[c]	0.00	0.00	2000.65	1970.96	1988.78	1.00e-05	1.00e-02
gal[e]	-856.88	83098.00	-320.72	-350.41	-332.59	1.00e-05	1.00e-02
lxser[g]	-645.43	533401.81	738.60	708.91	726.73	1.00e-05	1.00e-02
l2xser[g]	0.00	0.00	1114.91	1085.23	1103.04	1.00e-05	1.00e-02
xser[g]	0.00	0.00	346.01	316.32	334.13	1.00e-05	1.00e-02
gam[e]	-761.55	3.02	-136.63	-166.32	-148.51	1.00e-05	1.00e-02
gam[c]	-761.55	3.02	-153.05	-182.74	-164.93	1.00e-05	1.00e-02
malt[e]	-1579.80	2.19	-596.84	-626.53	-608.72	1.00e-05	1.00e-02
oagd3_hs[c]	-3886.29	1341364.68	245.29	215.60	233.41	1.00e-05	1.00e-02
gd3_hs[c]	0.00	0.00	3824.37	3794.69	3812.50	1.00e-05	1.00e-02
oagd3_hs[g]	-3886.29	1341364.68	-235.44	-265.13	-247.32	1.00e-05	1.00e-02
oagt3_hs[c]	0.00	0.00	4603.54	4573.85	4591.66	1.00e-05	1.00e-02
gt3_hs[c]	0.00	0.00	4516.55	4486.86	4504.68	1.00e-05	1.00e-02
oagt3_hs[g]	0.00	0.00	4068.54	4038.85	4056.67	1.00e-05	1.00e-02
gar[c]	-975.35	502729.33	-366.80	-396.49	-378.68	1.00e-05	1.00e-02
fgam[c]	-1156.16	558646.04	-591.07	-620.76	-602.95	1.00e-05	1.00e-02
n2m2nmasn[l]	0.00	0.00	3206.23	3176.54	3194.35	1.00e-05	1.00e-02
glc_D[l]	-916.39	0.75	-515.61	-545.30	-527.49	1.00e-05	1.00e-02
gluside_hs[l]	0.00	0.00	1536.32	1506.63	1524.44	1.00e-05	1.00e-02
gbside_hs[c]	0.00	0.00	3435.90	3406.22	3424.03	1.00e-05	1.00e-02
gbside_hs[l]	0.00	0.00	2638.46	2608.77	2626.58	1.00e-05	1.00e-02
gcald[m]	-292.66	6.20	-99.69	-129.38	-111.56	1.00e-05	1.00e-02
glyclt[m]	-530.33	1.94	-385.60	-415.29	-397.48	1.00e-05	1.00e-02
lpam[m]	13.22	359973.97	736.86	707.17	724.98	1.00e-05	1.00e-02
alpam[m]	-15.97	401307.96	995.51	965.82	983.63	1.00e-05	1.00e-02
mlthf[m]	-497.03	607803.69	511.64	481.95	499.76	1.00e-05	1.00e-02
dhlam[m]	-4.42	359973.97	815.63	785.94	803.76	1.00e-05	1.00e-02
lpro[m]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
alpro[m]	0.00	0.00	288.72	259.03	276.84	1.00e-05	1.00e-02
dhlpro[m]	0.00	0.00	96.49	66.80	84.61	1.00e-05	1.00e-02
gchola[c]	-728.07	660204.15	1098.49	1068.81	1086.62	1.00e-05	1.00e-02
gd1b2_hs[c]	0.00	0.00	4824.70	4795.01	4812.83	1.00e-05	1.00e-02
gd1b2_hs[g]	0.00	0.00	4264.47	4234.78	4252.60	1.00e-05	1.00e-02
gd1c_hs[c]	0.00	0.00	4824.70	4795.01	4812.83	1.00e-05	1.00e-02
gd1c_hs[g]	0.00	0.00	4264.47	4234.78	4252.60	1.00e-05	1.00e-02
gmp[g]	-1373.79	393805.26	-915.38	-945.07	-927.25	1.00e-05	1.00e-02
gmp[c]	-1373.79	393805.26	-852.36	-882.05	-864.23	1.00e-05	1.00e-02
gdpddman[c]	-2068.09	505315.27	-1154.94	-1184.63	-1166.82	1.00e-05	1.00e-02
glu_L[l]	-607.66	196501.41	-340.63	-370.31	-352.50	1.00e-05	1.00e-02
thf[l]	-571.37	545231.85	127.25	97.56	115.37	1.00e-05	1.00e-02
5oxpro[c]	-430.97	289284.78	-170.09	-199.78	-181.96	1.00e-05	1.00e-02
Tyr_ggn[c]	0.00	0.00	43.49	13.80	31.62	1.00e-05	1.00e-02
udpg[c]	-2408.17	434542.04	-1452.74	-1482.43	-1464.62	1.00e-05	1.00e-02
ggn[c]	0.00	0.00	3522.89	3493.20	3511.01	1.00e-05	1.00e-02
ttc_ggdp[c]	-1815.83	618649.44	-382.46	-412.15	-394.34	1.00e-05	1.00e-02
glu_L[r]	-607.66	196501.41	-259.75	-289.44	-271.62	1.00e-05	1.00e-02
leuktrC4[r]	-1138.85	663276.96	818.19	788.50	806.32	1.00e-05	1.00e-02
leuktrD4[r]	-677.88	597659.90	1018.27	988.58	1006.40	1.00e-05	1.00e-02
leuktrE4[c]	-592.28	548708.10	973.39	943.70	961.51	1.00e-05	1.00e-02
leuktrF4[c]	-1061.96	639501.20	764.61	734.92	752.73	1.00e-05	1.00e-02
ser_L[m]	-406.98	213779.62	-69.77	-99.46	-81.64	1.00e-05	1.00e-02
3htmelys[c]	-370.46	468343.34	542.81	513.12	530.93	1.00e-05	1.00e-02
4tmeabut[c]	-99.11	412999.24	596.03	566.34	584.15	1.00e-05	1.00e-02
glac[c]	-735.45	229893.00	-387.51	-417.20	-399.39	1.00e-05	1.00e-02
glcr[c]	-1278.38	87167.44	-930.44	-960.13	-942.32	1.00e-05	1.00e-02
glac[r]	-735.45	229893.00	-387.51	-417.20	-399.39	1.00e-05	1.00e-02
glygn2[c]	0.00	0.00	4827.66	4797.97	4815.79	1.00e-05	1.00e-02
glygn1[c]	0.00	0.00	4827.66	4797.97	4815.79	1.00e-05	1.00e-02
hs_deg9[l]	0.00	0.00	2831.60	2801.91	2819.73	1.00e-05	1.00e-02
glcur[l]	-1100.33	116020.44	-799.76	-829.45	-811.64	1.00e-05	1.00e-02
hs_deg10[l]	0.00	0.00	2611.88	2582.19	2600.01	1.00e-05	1.00e-02
cs_a_deg2[l]	0.00	0.00	1825.06	1795.37	1813.18	1.00e-05	1.00e-02
cs_a_deg3[l]	0.00	0.00	1596.45	1566.76	1584.58	1.00e-05	1.00e-02
cs_c_deg2[l]	0.00	0.00	1825.06	1795.37	1813.18	1.00e-05	1.00e-02
cs_c_deg3[l]	0.00	0.00	1596.45	1566.76	1584.58	1.00e-05	1.00e-02
cs_d_deg3[l]	0.00	0.00	1784.99	1755.30	1773.12	1.00e-05	1.00e-02
cs_d_deg4[l]	0.00	0.00	1557.87	1528.18	1545.99	1.00e-05	1.00e-02
cs_e_deg3[l]	0.00	0.00	1743.45	1713.76	1731.57	1.00e-05	1.00e-02
cs_e_deg4[l]	0.00	0.00	1517.81	1488.12	1505.93	1.00e-05	1.00e-02
ha[l]	0.00	0.00	1332.97	1303.28	1321.09	1.00e-05	1.00e-02
ha_deg1[l]	0.00	0.00	1101.40	1071.71	1089.53	1.00e-05	1.00e-02
ha_pre1[l]	-1474.70	432868.32	-808.85	-838.54	-820.73	1.00e-05	1.00e-02
cs_b_pre4[g]	0.00	0.00	2563.99	2534.30	2552.12	1.00e-05	1.00e-02
hs_pre10[g]	0.00	0.00	4633.38	4603.69	4621.50	1.00e-05	1.00e-02
hs_pre11[g]	0.00	0.00	4633.38	4603.69	4621.50	1.00e-05	1.00e-02
cs_a_b_e_pre1[g]	0.00	0.00	1800.27	1770.58	1788.39	1.00e-05	1.00e-02
udpglcur[g]	-2540.59	443807.36	-1810.39	-1840.08	-1822.26	1.00e-05	1.00e-02
cs_c_d_e_pre1[g]	0.00	0.00	1800.27	1770.58	1788.39	1.00e-05	1.00e-02
cs_d_pre2[g]	0.00	0.00	1756.64	1726.95	1744.76	1.00e-05	1.00e-02
cs_e_pre2[g]	0.00	0.00	1711.53	1681.84	1699.65	1.00e-05	1.00e-02
hs_pre1[g]	0.00	0.00	1883.08	1853.39	1871.21	1.00e-05	1.00e-02
hs_pre2[g]	0.00	0.00	2149.98	2120.29	2138.10	1.00e-05	1.00e-02
hs_pre3[g]	0.00	0.00	2649.77	2620.08	2637.89	1.00e-05	1.00e-02
hs_pre4[g]	0.00	0.00	2915.18	2885.49	2903.31	1.00e-05	1.00e-02
hs_pre5[g]	0.00	0.00	3414.97	3385.28	3403.10	1.00e-05	1.00e-02
hs_pre6[g]	0.00	0.00	3678.91	3649.22	3667.03	1.00e-05	1.00e-02
hs_pre7[g]	0.00	0.00	4178.70	4149.01	4166.82	1.00e-05	1.00e-02
hs_pre8[g]	0.00	0.00	4441.15	4411.46	4429.27	1.00e-05	1.00e-02
hs_deg3[l]	0.00	0.00	3800.97	3771.28	3789.09	1.00e-05	1.00e-02
hs_deg4[l]	0.00	0.00	3366.79	3337.10	3354.92	1.00e-05	1.00e-02
hs_deg8[l]	0.00	0.00	3265.78	3236.09	3253.90	1.00e-05	1.00e-02
hs_deg14[l]	0.00	0.00	2769.17	2739.48	2757.29	1.00e-05	1.00e-02
hs_deg15[l]	0.00	0.00	2334.99	2305.30	2323.12	1.00e-05	1.00e-02
hs_deg20[l]	0.00	0.00	2259.23	2229.54	2247.36	1.00e-05	1.00e-02
hs_deg21[l]	0.00	0.00	1825.06	1795.37	1813.18	1.00e-05	1.00e-02
hs_deg24[l]	0.00	0.00	1669.17	1639.48	1657.30	1.00e-05	1.00e-02
hs_deg25[l]	0.00	0.00	1234.99	1205.31	1223.12	1.00e-05	1.00e-02
hs_pre9[g]	0.00	0.00	4940.94	4911.25	4929.06	1.00e-05	1.00e-02
uacgam[c]	-1858.46	800008.39	-772.59	-802.28	-784.47	1.00e-05	1.00e-02
ump[c]	-1515.80	335142.87	-1038.90	-1068.59	-1050.78	1.00e-05	1.00e-02
glc_D[g]	-916.39	0.75	-455.05	-484.73	-466.92	1.00e-05	1.00e-02
glcur[c]	-1100.33	116020.44	-708.90	-738.59	-720.77	1.00e-05	1.00e-02
glcur[r]	-1100.33	116020.44	-708.90	-738.59	-720.77	1.00e-05	1.00e-02
dxtrn[c]	0.00	0.00	3522.89	3493.20	3511.01	1.00e-05	1.00e-02
glygn3[c]	0.00	0.00	3087.96	3058.28	3076.09	1.00e-05	1.00e-02
guln[r]	-1097.14	87167.44	-618.72	-648.41	-630.60	1.00e-05	1.00e-02
gullac[r]	-795.90	199272.28	-360.98	-390.67	-372.85	1.00e-05	1.00e-02
gln_L[m]	-351.32	356295.57	130.98	101.29	119.10	1.00e-05	1.00e-02
gullac[c]	-795.90	199272.28	-360.98	-390.67	-372.85	1.00e-05	1.00e-02
glucys[c]	-725.90	397528.71	-160.61	-190.30	-172.49	1.00e-05	1.00e-02
5forthf[c]	-555.44	614858.37	399.15	369.46	387.28	1.00e-05	1.00e-02
forglu[c]	-638.86	263044.38	-290.92	-320.61	-302.79	1.00e-05	1.00e-02
oxa[x]	-677.10	3.81	-677.10	-706.79	-688.98	1.00e-05	1.00e-02
glx[c]	-473.06	1.71	-429.57	-459.25	-441.44	1.00e-05	1.00e-02
glyb[e]	-259.66	421005.09	276.50	246.81	264.63	1.00e-05	1.00e-02
glyc3p[m]	-1336.44	1.31	-998.83	-1028.52	-1010.71	1.00e-05	1.00e-02
2pg[c]	-1508.79	1.03	-1334.98	-1364.67	-1346.86	1.00e-05	1.00e-02
glyc_R[c]	-664.25	1.07	-446.79	-476.48	-458.67	1.00e-05	1.00e-02
glyclt[c]	-530.33	1.94	-399.85	-429.54	-411.73	1.00e-05	1.00e-02
glyclt[x]	-530.33	1.94	-403.42	-433.10	-415.29	1.00e-05	1.00e-02
glyc_S[c]	-623.15	108543.10	-405.69	-435.38	-417.57	1.00e-05	1.00e-02
glyc[c]	-493.83	2.07	-145.89	-175.58	-157.77	1.00e-05	1.00e-02
glyc[m]	-493.83	2.07	-107.89	-137.58	-119.77	1.00e-05	1.00e-02
gthrd[m]	-824.83	452717.34	-53.13	-82.82	-65.01	1.00e-05	1.00e-02
lgt_S[m]	-1056.90	469421.10	-92.19	-121.87	-104.06	1.00e-05	1.00e-02
gmp[n]	-1373.79	393805.26	-852.36	-882.05	-864.23	1.00e-05	1.00e-02
6pgc[r]	-1972.57	1.46	-1538.24	-1567.93	-1550.11	1.00e-05	1.00e-02
ru5p_D[r]	-1596.20	1.18	-1205.24	-1234.92	-1217.11	1.00e-05	1.00e-02
sarcs[c]	-311.99	217308.35	-7.54	-37.23	-19.42	1.00e-05	1.00e-02
gp1calpha_hs[c]	0.00	0.00	6896.79	6867.10	6884.91	1.00e-05	1.00e-02
gp1calpha_hs[g]	0.00	0.00	6094.30	6064.61	6082.42	1.00e-05	1.00e-02
gp1c_hs[c]	0.00	0.00	6896.79	6867.10	6884.91	1.00e-05	1.00e-02
gp1c_hs[g]	0.00	0.00	6094.30	6064.61	6082.42	1.00e-05	1.00e-02
hdca[r]	-261.32	3.80	1086.93	1057.24	1075.05	1.00e-05	1.00e-02
em2emgacpail_prot_hs[r]	0.00	0.00	4349.25	4319.56	4337.37	1.00e-05	1.00e-02
gpi_prot_hs[r]	0.00	0.00	4610.20	4580.51	4598.33	1.00e-05	1.00e-02
mgacpail_hs[r]	0.00	0.00	2957.49	2927.80	2945.61	1.00e-05	1.00e-02
gq1balpha_hs[c]	0.00	0.00	6207.57	6177.89	6195.70	1.00e-05	1.00e-02
gq1balpha_hs[g]	0.00	0.00	5485.84	5456.15	5473.96	1.00e-05	1.00e-02
gq1b_hs[c]	0.00	0.00	6207.57	6177.89	6195.70	1.00e-05	1.00e-02
gq1b_hs[g]	0.00	0.00	5485.84	5456.15	5473.96	1.00e-05	1.00e-02
gsn[c]	-483.67	365045.21	81.58	51.89	69.70	1.00e-05	1.00e-02
gsn[l]	-483.67	365045.21	-53.09	-82.78	-64.97	1.00e-05	1.00e-02
gt1a_hs[c]	0.00	0.00	5516.88	5487.19	5505.00	1.00e-05	1.00e-02
gt1a_hs[g]	0.00	0.00	4875.89	4846.21	4864.02	1.00e-05	1.00e-02
gthox[m]	-1620.38	905434.68	-173.12	-202.81	-185.00	1.00e-05	1.00e-02
gthrd[r]	-824.83	452717.34	-129.07	-158.75	-140.94	1.00e-05	1.00e-02
gua[c]	14.10	366922.00	231.40	201.71	219.53	1.00e-05	1.00e-02
xan[c]	78.31	321410.05	252.16	222.47	240.29	1.00e-05	1.00e-02
guln[c]	-1097.14	87167.44	-618.72	-648.41	-630.60	1.00e-05	1.00e-02
glcur1p[c]	-1925.97	175059.28	-1578.34	-1608.03	-1590.22	1.00e-05	1.00e-02
pe_hs[r]	0.00	0.00	521.91	492.22	510.03	1.00e-05	1.00e-02
emgacpail_hs[r]	0.00	0.00	3218.44	3188.75	3206.57	1.00e-05	1.00e-02
m2gacpail_hs[r]	0.00	0.00	3392.41	3362.72	3380.54	1.00e-05	1.00e-02
h2o2[l]	-134.03	3.81	-67.23	-96.92	-79.11	1.00e-05	1.00e-02
h2o2[n]	-134.03	3.81	-47.05	-76.74	-58.92	1.00e-05	1.00e-02
m3gacpail_hs[r]	0.00	0.00	3827.34	3797.65	3815.46	1.00e-05	1.00e-02
em3gacpail_hs[r]	0.00	0.00	4088.29	4058.60	4076.42	1.00e-05	1.00e-02
emem2gacpail_hs[r]	0.00	0.00	4349.25	4319.56	4337.37	1.00e-05	1.00e-02
em2emgacpail_hs[r]	0.00	0.00	4349.25	4319.56	4337.37	1.00e-05	1.00e-02
m3emgacpail_hs[r]	0.00	0.00	4523.22	4493.53	4511.34	1.00e-05	1.00e-02
gpi_hs[r]	0.00	0.00	4610.20	4580.51	4598.33	1.00e-05	1.00e-02
mem2emgacpail_hs[r]	0.00	0.00	4784.17	4754.48	4772.29	1.00e-05	1.00e-02
pre_prot[r]	0.00	0.00	0.00	-29.69	-11.88	1.00e-05	1.00e-02
udpglcur[c]	-2540.59	443807.36	-1715.64	-1745.33	-1727.52	1.00e-05	1.00e-02
hcoumarin[c]	-8.68	359828.75	251.39	221.70	239.52	1.00e-05	1.00e-02
hestratriol[c]	-226.14	455301.18	817.67	787.98	805.79	1.00e-05	1.00e-02
hestratriol[r]	-226.14	455301.18	817.67	787.98	805.79	1.00e-05	1.00e-02
4mlacac[c]	-770.65	193949.55	-509.72	-539.41	-521.59	1.00e-05	1.00e-02
his_L[c]	-331.51	327108.26	59.32	29.63	47.44	1.00e-05	1.00e-02
hista[c]	-76.55	292048.96	355.49	325.80	343.62	1.00e-05	1.00e-02
his_L[e]	-331.51	327108.26	70.19	40.50	58.32	1.00e-05	1.00e-02
im4act[c]	-103.21	293487.24	157.05	127.36	145.17	1.00e-05	1.00e-02
aacoa[c]	-2294.92	782268.82	-729.40	-759.09	-741.27	1.00e-05	1.00e-02
hmgcoa[c]	-2660.95	811170.76	-964.96	-994.65	-976.84	1.00e-05	1.00e-02
hmgcoa[m]	-2660.95	811170.76	-779.52	-809.21	-791.40	1.00e-05	1.00e-02
hmgcoa[x]	-2660.95	811170.76	-1011.41	-1041.09	-1023.28	1.00e-05	1.00e-02
